pid,interface,clip,label,position,listened_ms,liked,taste_match,relevance,replay,save,eval_composite,extraversion,agreeableness,conscientiousness,emot_stability,openness,rec_trust_reliance,openness_c,agreeableness_c,conscientiousness_c,emot_stability_c,extraversion_c,rec_trust_reliance_c,agr_group
R_2r67Thyx7fKvapk,AppleMusic-style,clip4,None,3,31480,5,3,3,5,3,3.8,2.5,5,2.5,3,5,4.25,-0.09166666666666679,0.38333333333333375,-2.8,-1.8833333333333337,-1.5875000000000004,-0.7145833333333336,High agreeableness
R_2r67Thyx7fKvapk,AppleMusic-style,clip5,None,1,31586,6,5,3,6,3,4.6,2.5,5,2.5,3,5,4.25,-0.09166666666666679,0.38333333333333375,-2.8,-1.8833333333333337,-1.5875000000000004,-0.7145833333333336,High agreeableness
R_2r67Thyx7fKvapk,AppleMusic-style,clip6,Recommended,2,31500,3,2,2,3,1,2.2,2.5,5,2.5,3,5,4.25,-0.09166666666666679,0.38333333333333375,-2.8,-1.8833333333333337,-1.5875000000000004,-0.7145833333333336,High agreeableness
R_2IE5MtxOUBLrNiY,Neutral,clip1,Recommended,6,19575,4,3,3,3,2,3,6,3.5,4,6,4,5.25,-1.0916666666666668,-1.1166666666666663,-1.2999999999999998,1.1166666666666663,1.9124999999999996,0.28541666666666643,Low agreeableness
R_2IE5MtxOUBLrNiY,Neutral,clip2,None,3,16567,5,4,4,4,3,4,6,3.5,4,6,4,5.25,-1.0916666666666668,-1.1166666666666663,-1.2999999999999998,1.1166666666666663,1.9124999999999996,0.28541666666666643,Low agreeableness
R_2IE5MtxOUBLrNiY,Neutral,clip3,Recommended,4,18950,5,5,5,4,3,4.4,6,3.5,4,6,4,5.25,-1.0916666666666668,-1.1166666666666663,-1.2999999999999998,1.1166666666666663,1.9124999999999996,0.28541666666666643,Low agreeableness
R_2IE5MtxOUBLrNiY,Neutral,clip4,None,1,27583,6,4,3,3,2,3.6,6,3.5,4,6,4,5.25,-1.0916666666666668,-1.1166666666666663,-1.2999999999999998,1.1166666666666663,1.9124999999999996,0.28541666666666643,Low agreeableness
R_2IE5MtxOUBLrNiY,Neutral,clip5,New,2,16167,4,5,5,3,2,3.8,6,3.5,4,6,4,5.25,-1.0916666666666668,-1.1166666666666663,-1.2999999999999998,1.1166666666666663,1.9124999999999996,0.28541666666666643,Low agreeableness
R_2IE5MtxOUBLrNiY,Neutral,clip6,New,5,16051,5,6,5,6,5,5.4,6,3.5,4,6,4,5.25,-1.0916666666666668,-1.1166666666666663,-1.2999999999999998,1.1166666666666663,1.9124999999999996,0.28541666666666643,Low agreeableness
R_8Qbk9B74UvIDOlb,AppleMusic-style,clip1,Recommended,5,17970,5,5,3,5,5,4.6,2.5,4,7,5,2,4,-3.091666666666667,-0.6166666666666663,1.7000000000000002,0.11666666666666625,-1.5875000000000004,-0.9645833333333336,Low agreeableness
R_8Qbk9B74UvIDOlb,AppleMusic-style,clip2,New,6,21011,6,5,4,5,6,5.2,2.5,4,7,5,2,4,-3.091666666666667,-0.6166666666666663,1.7000000000000002,0.11666666666666625,-1.5875000000000004,-0.9645833333333336,Low agreeableness
R_8Qbk9B74UvIDOlb,AppleMusic-style,clip3,New,4,21077,5,6,5,6,6,5.6,2.5,4,7,5,2,4,-3.091666666666667,-0.6166666666666663,1.7000000000000002,0.11666666666666625,-1.5875000000000004,-0.9645833333333336,Low agreeableness
R_8Qbk9B74UvIDOlb,AppleMusic-style,clip4,None,1,31492,7,5,4,6,5,5.4,2.5,4,7,5,2,4,-3.091666666666667,-0.6166666666666663,1.7000000000000002,0.11666666666666625,-1.5875000000000004,-0.9645833333333336,Low agreeableness
R_8Qbk9B74UvIDOlb,AppleMusic-style,clip5,None,2,10852,3,3,4,5,3,3.6,2.5,4,7,5,2,4,-3.091666666666667,-0.6166666666666663,1.7000000000000002,0.11666666666666625,-1.5875000000000004,-0.9645833333333336,Low agreeableness
R_8Qbk9B74UvIDOlb,AppleMusic-style,clip6,Recommended,3,18520,5,6,4,5,4,4.8,2.5,4,7,5,2,4,-3.091666666666667,-0.6166666666666663,1.7000000000000002,0.11666666666666625,-1.5875000000000004,-0.9645833333333336,Low agreeableness
R_5oNigogccpspt9n,Spotify-style,clip1,New,4,31888,2,2,1,2,1,1.6,3,2.5,5,3,5.5,5.75,0.4083333333333332,-2.1166666666666663,-0.2999999999999998,-1.8833333333333337,-1.0875000000000004,0.7854166666666664,Low agreeableness
R_5oNigogccpspt9n,Spotify-style,clip2,None,1,31991,6,6,1,4,3,4,3,2.5,5,3,5.5,5.75,0.4083333333333332,-2.1166666666666663,-0.2999999999999998,-1.8833333333333337,-1.0875000000000004,0.7854166666666664,Low agreeableness
R_5oNigogccpspt9n,Spotify-style,clip3,New,5,32312,3,3,1,1,1,1.8,3,2.5,5,3,5.5,5.75,0.4083333333333332,-2.1166666666666663,-0.2999999999999998,-1.8833333333333337,-1.0875000000000004,0.7854166666666664,Low agreeableness
R_5oNigogccpspt9n,Spotify-style,clip4,Recommended,3,31771,3,2,1,2,1,1.8,3,2.5,5,3,5.5,5.75,0.4083333333333332,-2.1166666666666663,-0.2999999999999998,-1.8833333333333337,-1.0875000000000004,0.7854166666666664,Low agreeableness
R_5oNigogccpspt9n,Spotify-style,clip5,None,2,36196,4,3,1,3,1,2.4,3,2.5,5,3,5.5,5.75,0.4083333333333332,-2.1166666666666663,-0.2999999999999998,-1.8833333333333337,-1.0875000000000004,0.7854166666666664,Low agreeableness
R_5oNigogccpspt9n,Spotify-style,clip6,Recommended,6,31840,4,3,1,1,1,2,3,2.5,5,3,5.5,5.75,0.4083333333333332,-2.1166666666666663,-0.2999999999999998,-1.8833333333333337,-1.0875000000000004,0.7854166666666664,Low agreeableness
R_2p4Rgll9vjCCHsd,Neutral,clip1,New,5,12614,1,1,1,1,1,1,5,4.5,5,4,6,4.25,0.9083333333333332,-0.11666666666666625,-0.2999999999999998,-0.8833333333333337,0.9124999999999996,-0.7145833333333336,High agreeableness
R_2p4Rgll9vjCCHsd,Neutral,clip2,None,4,14101,5,1,1,1,1,1.8,5,4.5,5,4,6,4.25,0.9083333333333332,-0.11666666666666625,-0.2999999999999998,-0.8833333333333337,0.9124999999999996,-0.7145833333333336,High agreeableness
R_2p4Rgll9vjCCHsd,Neutral,clip3,None,2,31694,1,1,1,1,1,1,5,4.5,5,4,6,4.25,0.9083333333333332,-0.11666666666666625,-0.2999999999999998,-0.8833333333333337,0.9124999999999996,-0.7145833333333336,High agreeableness
R_2p4Rgll9vjCCHsd,Neutral,clip4,New,1,31661,5,3,2,1,1,2.4,5,4.5,5,4,6,4.25,0.9083333333333332,-0.11666666666666625,-0.2999999999999998,-0.8833333333333337,0.9124999999999996,-0.7145833333333336,High agreeableness
R_2p4Rgll9vjCCHsd,Neutral,clip5,Recommended,6,6135,1,1,1,1,1,1,5,4.5,5,4,6,4.25,0.9083333333333332,-0.11666666666666625,-0.2999999999999998,-0.8833333333333337,0.9124999999999996,-0.7145833333333336,High agreeableness
R_2p4Rgll9vjCCHsd,Neutral,clip6,Recommended,3,31688,1,1,1,1,1,1,5,4.5,5,4,6,4.25,0.9083333333333332,-0.11666666666666625,-0.2999999999999998,-0.8833333333333337,0.9124999999999996,-0.7145833333333336,High agreeableness
R_8OZoO64C0VW8Fmo,Spotify-style,clip1,None,4,31998,7,7,2,6,6,5.6,3,4.5,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.11666666666666625,0.20000000000000018,-0.38333333333333375,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_8OZoO64C0VW8Fmo,Spotify-style,clip2,New,2,31960,6,6,2,6,6,5.2,3,4.5,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.11666666666666625,0.20000000000000018,-0.38333333333333375,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_8OZoO64C0VW8Fmo,Spotify-style,clip3,None,5,32210,5,2,2,3,2,2.8,3,4.5,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.11666666666666625,0.20000000000000018,-0.38333333333333375,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_8OZoO64C0VW8Fmo,Spotify-style,clip4,New,1,31993,6,5,2,6,5,4.8,3,4.5,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.11666666666666625,0.20000000000000018,-0.38333333333333375,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_8OZoO64C0VW8Fmo,Spotify-style,clip5,Recommended,3,31936,5,3,2,5,3,3.6,3,4.5,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.11666666666666625,0.20000000000000018,-0.38333333333333375,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_8OZoO64C0VW8Fmo,Spotify-style,clip6,Recommended,6,32000,2,2,2,2,2,2,3,4.5,5.5,4.5,4.5,4.5,-0.5916666666666668,-0.11666666666666625,0.20000000000000018,-0.38333333333333375,-1.0875000000000004,-0.46458333333333357,High agreeableness
R_7QKK3uXg2yFR02o,Neutral,clip1,None,1,31672,5,4,3,5,4,4.2,3.5,3.5,5,3,5.5,6,0.4083333333333332,-1.1166666666666663,-0.2999999999999998,-1.8833333333333337,-0.5875000000000004,1.0354166666666664,Low agreeableness
R_7QKK3uXg2yFR02o,Neutral,clip2,New,5,31667,5,5,5,5,5,5,3.5,3.5,5,3,5.5,6,0.4083333333333332,-1.1166666666666663,-0.2999999999999998,-1.8833333333333337,-0.5875000000000004,1.0354166666666664,Low agreeableness
R_7QKK3uXg2yFR02o,Neutral,clip3,Recommended,3,31675,5,3,3,4,4,3.8,3.5,3.5,5,3,5.5,6,0.4083333333333332,-1.1166666666666663,-0.2999999999999998,-1.8833333333333337,-0.5875000000000004,1.0354166666666664,Low agreeableness
R_7QKK3uXg2yFR02o,Neutral,clip4,Recommended,2,31659,5,3,3,3,3,3.4,3.5,3.5,5,3,5.5,6,0.4083333333333332,-1.1166666666666663,-0.2999999999999998,-1.8833333333333337,-0.5875000000000004,1.0354166666666664,Low agreeableness
R_7QKK3uXg2yFR02o,Neutral,clip5,None,4,31664,5,4,3,3,3,3.6,3.5,3.5,5,3,5.5,6,0.4083333333333332,-1.1166666666666663,-0.2999999999999998,-1.8833333333333337,-0.5875000000000004,1.0354166666666664,Low agreeableness
R_7QKK3uXg2yFR02o,Neutral,clip6,New,6,31665,6,6,5,6,6,5.8,3.5,3.5,5,3,5.5,6,0.4083333333333332,-1.1166666666666663,-0.2999999999999998,-1.8833333333333337,-0.5875000000000004,1.0354166666666664,Low agreeableness
R_8BQoQ5gMrSA06ps,AppleMusic-style,clip1,Recommended,3,34448,5,2,2,5,5,3.8,6,5.5,5,3,6,5.5,0.9083333333333332,0.8833333333333337,-0.2999999999999998,-1.8833333333333337,1.9124999999999996,0.5354166666666664,High agreeableness
R_8BQoQ5gMrSA06ps,AppleMusic-style,clip2,None,1,31800,4,2,2,2,3,2.6,6,5.5,5,3,6,5.5,0.9083333333333332,0.8833333333333337,-0.2999999999999998,-1.8833333333333337,1.9124999999999996,0.5354166666666664,High agreeableness
R_8BQoQ5gMrSA06ps,AppleMusic-style,clip3,New,4,31950,6,5,3,5,6,5,6,5.5,5,3,6,5.5,0.9083333333333332,0.8833333333333337,-0.2999999999999998,-1.8833333333333337,1.9124999999999996,0.5354166666666664,High agreeableness
R_8BQoQ5gMrSA06ps,AppleMusic-style,clip4,New,2,34142,2,2,2,2,2,2,6,5.5,5,3,6,5.5,0.9083333333333332,0.8833333333333337,-0.2999999999999998,-1.8833333333333337,1.9124999999999996,0.5354166666666664,High agreeableness
R_8BQoQ5gMrSA06ps,AppleMusic-style,clip5,Recommended,5,32138,2,2,2,2,3,2.2,6,5.5,5,3,6,5.5,0.9083333333333332,0.8833333333333337,-0.2999999999999998,-1.8833333333333337,1.9124999999999996,0.5354166666666664,High agreeableness
R_8BQoQ5gMrSA06ps,AppleMusic-style,clip6,None,6,32175,6,5,5,6,6,5.6,6,5.5,5,3,6,5.5,0.9083333333333332,0.8833333333333337,-0.2999999999999998,-1.8833333333333337,1.9124999999999996,0.5354166666666664,High agreeableness
R_8wNqiXQ6IfAiKu0,AppleMusic-style,clip1,New,6,31669,3,2,2,3,4,2.8,7,6.5,6.5,5.5,6.5,6.5,1.4083333333333332,1.8833333333333337,1.2000000000000002,0.6166666666666663,2.9124999999999996,1.5354166666666664,High agreeableness
R_8wNqiXQ6IfAiKu0,AppleMusic-style,clip2,New,2,31681,2,2,3,3,2,2.4,7,6.5,6.5,5.5,6.5,6.5,1.4083333333333332,1.8833333333333337,1.2000000000000002,0.6166666666666663,2.9124999999999996,1.5354166666666664,High agreeableness
R_8wNqiXQ6IfAiKu0,AppleMusic-style,clip3,Recommended,4,32789,7,6,6,7,7,6.6,7,6.5,6.5,5.5,6.5,6.5,1.4083333333333332,1.8833333333333337,1.2000000000000002,0.6166666666666663,2.9124999999999996,1.5354166666666664,High agreeableness
R_8wNqiXQ6IfAiKu0,AppleMusic-style,clip4,None,1,31682,2,3,3,2,3,2.6,7,6.5,6.5,5.5,6.5,6.5,1.4083333333333332,1.8833333333333337,1.2000000000000002,0.6166666666666663,2.9124999999999996,1.5354166666666664,High agreeableness
R_8wNqiXQ6IfAiKu0,AppleMusic-style,clip5,Recommended,5,32329,6,7,6,6,7,6.4,7,6.5,6.5,5.5,6.5,6.5,1.4083333333333332,1.8833333333333337,1.2000000000000002,0.6166666666666663,2.9124999999999996,1.5354166666666664,High agreeableness
R_8wNqiXQ6IfAiKu0,AppleMusic-style,clip6,None,3,31682,2,2,4,4,3,3,7,6.5,6.5,5.5,6.5,6.5,1.4083333333333332,1.8833333333333337,1.2000000000000002,0.6166666666666663,2.9124999999999996,1.5354166666666664,High agreeableness
R_3ZTyAqIIhcxR8Mm,Neutral,clip1,New,4,31338,3,3,3,3,3,3,3.5,3.5,4,5,3.5,4.25,-1.5916666666666668,-1.1166666666666663,-1.2999999999999998,0.11666666666666625,-0.5875000000000004,-0.7145833333333336,Low agreeableness
R_3ZTyAqIIhcxR8Mm,Neutral,clip2,New,2,31381,2,2,2,2,2,2,3.5,3.5,4,5,3.5,4.25,-1.5916666666666668,-1.1166666666666663,-1.2999999999999998,0.11666666666666625,-0.5875000000000004,-0.7145833333333336,Low agreeableness
R_3ZTyAqIIhcxR8Mm,Neutral,clip3,None,6,31404,2,2,2,2,2,2,3.5,3.5,4,5,3.5,4.25,-1.5916666666666668,-1.1166666666666663,-1.2999999999999998,0.11666666666666625,-0.5875000000000004,-0.7145833333333336,Low agreeableness
R_3ZTyAqIIhcxR8Mm,Neutral,clip4,None,3,31335,2,2,2,2,2,2,3.5,3.5,4,5,3.5,4.25,-1.5916666666666668,-1.1166666666666663,-1.2999999999999998,0.11666666666666625,-0.5875000000000004,-0.7145833333333336,Low agreeableness
R_3ZTyAqIIhcxR8Mm,Neutral,clip5,Recommended,1,31336,5,5,5,5,5,5,3.5,3.5,4,5,3.5,4.25,-1.5916666666666668,-1.1166666666666663,-1.2999999999999998,0.11666666666666625,-0.5875000000000004,-0.7145833333333336,Low agreeableness
R_3ZTyAqIIhcxR8Mm,Neutral,clip6,Recommended,5,31337,2,2,2,2,2,2,3.5,3.5,4,5,3.5,4.25,-1.5916666666666668,-1.1166666666666663,-1.2999999999999998,0.11666666666666625,-0.5875000000000004,-0.7145833333333336,Low agreeableness
R_8iyDMiusUxCyoVs,Neutral,clip1,None,5,31657,1,1,1,1,2,1.2,6,6,4,3.5,6.5,6.75,1.4083333333333332,1.3833333333333337,-1.2999999999999998,-1.3833333333333337,1.9124999999999996,1.7854166666666664,High agreeableness
R_8iyDMiusUxCyoVs,Neutral,clip2,Recommended,1,31666,6,3,3,6,3,4.2,6,6,4,3.5,6.5,6.75,1.4083333333333332,1.3833333333333337,-1.2999999999999998,-1.3833333333333337,1.9124999999999996,1.7854166666666664,High agreeableness
R_8iyDMiusUxCyoVs,Neutral,clip3,New,6,31660,6,7,6,6,5,6,6,6,4,3.5,6.5,6.75,1.4083333333333332,1.3833333333333337,-1.2999999999999998,-1.3833333333333337,1.9124999999999996,1.7854166666666664,High agreeableness
R_8iyDMiusUxCyoVs,Neutral,clip4,Recommended,2,31659,7,7,7,7,7,7,6,6,4,3.5,6.5,6.75,1.4083333333333332,1.3833333333333337,-1.2999999999999998,-1.3833333333333337,1.9124999999999996,1.7854166666666664,High agreeableness
R_8iyDMiusUxCyoVs,Neutral,clip5,New,3,31657,5,5,3,6,5,4.8,6,6,4,3.5,6.5,6.75,1.4083333333333332,1.3833333333333337,-1.2999999999999998,-1.3833333333333337,1.9124999999999996,1.7854166666666664,High agreeableness
R_8iyDMiusUxCyoVs,Neutral,clip6,None,4,31662,4,2,2,3,3,2.8,6,6,4,3.5,6.5,6.75,1.4083333333333332,1.3833333333333337,-1.2999999999999998,-1.3833333333333337,1.9124999999999996,1.7854166666666664,High agreeableness
R_2jP2j3adyW2luQW,Spotify-style,clip1,None,1,31545,4,3,2,2,2,2.6,3.5,3.5,4,4,5.5,5,0.4083333333333332,-1.1166666666666663,-1.2999999999999998,-0.8833333333333337,-0.5875000000000004,0.03541666666666643,Low agreeableness
R_2jP2j3adyW2luQW,Spotify-style,clip2,Recommended,6,31560,6,6,2,3,2,3.8,3.5,3.5,4,4,5.5,5,0.4083333333333332,-1.1166666666666663,-1.2999999999999998,-0.8833333333333337,-0.5875000000000004,0.03541666666666643,Low agreeableness
R_2jP2j3adyW2luQW,Spotify-style,clip3,None,3,31574,2,2,2,2,2,2,3.5,3.5,4,4,5.5,5,0.4083333333333332,-1.1166666666666663,-1.2999999999999998,-0.8833333333333337,-0.5875000000000004,0.03541666666666643,Low agreeableness
R_2jP2j3adyW2luQW,Spotify-style,clip4,Recommended,2,31573,4,3,2,2,2,2.6,3.5,3.5,4,4,5.5,5,0.4083333333333332,-1.1166666666666663,-1.2999999999999998,-0.8833333333333337,-0.5875000000000004,0.03541666666666643,Low agreeableness
R_2jP2j3adyW2luQW,Spotify-style,clip5,New,5,31467,5,4,2,3,2,3.2,3.5,3.5,4,4,5.5,5,0.4083333333333332,-1.1166666666666663,-1.2999999999999998,-0.8833333333333337,-0.5875000000000004,0.03541666666666643,Low agreeableness
R_2jP2j3adyW2luQW,Spotify-style,clip6,New,4,31548,2,2,2,2,2,2,3.5,3.5,4,4,5.5,5,0.4083333333333332,-1.1166666666666663,-1.2999999999999998,-0.8833333333333337,-0.5875000000000004,0.03541666666666643,Low agreeableness
R_2Yz7toJdyWtiIxe,Neutral,clip1,None,4,31726,2,1,1,1,1,1.2,4,3,2.5,3.5,6,3,0.9083333333333332,-1.6166666666666663,-2.8,-1.3833333333333337,-0.08750000000000036,-1.9645833333333336,Low agreeableness
R_2Yz7toJdyWtiIxe,Neutral,clip2,None,1,31519,4,5,2,2,1,2.8,4,3,2.5,3.5,6,3,0.9083333333333332,-1.6166666666666663,-2.8,-1.3833333333333337,-0.08750000000000036,-1.9645833333333336,Low agreeableness
R_2Yz7toJdyWtiIxe,Neutral,clip3,Recommended,2,32048,5,5,2,1,1,2.8,4,3,2.5,3.5,6,3,0.9083333333333332,-1.6166666666666663,-2.8,-1.3833333333333337,-0.08750000000000036,-1.9645833333333336,Low agreeableness
R_2Yz7toJdyWtiIxe,Neutral,clip4,New,3,31449,3,3,1,1,1,1.8,4,3,2.5,3.5,6,3,0.9083333333333332,-1.6166666666666663,-2.8,-1.3833333333333337,-0.08750000000000036,-1.9645833333333336,Low agreeableness
R_2Yz7toJdyWtiIxe,Neutral,clip5,New,6,31582,2,1,1,1,1,1.2,4,3,2.5,3.5,6,3,0.9083333333333332,-1.6166666666666663,-2.8,-1.3833333333333337,-0.08750000000000036,-1.9645833333333336,Low agreeableness
R_2Yz7toJdyWtiIxe,Neutral,clip6,Recommended,5,31577,1,1,1,1,1,1,4,3,2.5,3.5,6,3,0.9083333333333332,-1.6166666666666663,-2.8,-1.3833333333333337,-0.08750000000000036,-1.9645833333333336,Low agreeableness
R_1g5FPfqxXIByyJs,Neutral,clip1,None,1,31329,5,4,3,5,2,3.8,4.5,4,6,5,5,6.25,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,0.11666666666666625,0.41249999999999964,1.2854166666666664,Low agreeableness
R_1g5FPfqxXIByyJs,Neutral,clip2,None,6,31320,4,5,4,3,3,3.8,4.5,4,6,5,5,6.25,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,0.11666666666666625,0.41249999999999964,1.2854166666666664,Low agreeableness
R_1g5FPfqxXIByyJs,Neutral,clip3,Recommended,2,31322,6,5,4,5,4,4.8,4.5,4,6,5,5,6.25,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,0.11666666666666625,0.41249999999999964,1.2854166666666664,Low agreeableness
R_1g5FPfqxXIByyJs,Neutral,clip4,Recommended,4,31325,4,3,4,5,3,3.8,4.5,4,6,5,5,6.25,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,0.11666666666666625,0.41249999999999964,1.2854166666666664,Low agreeableness
R_1g5FPfqxXIByyJs,Neutral,clip5,New,5,31322,5,6,4,5,4,4.8,4.5,4,6,5,5,6.25,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,0.11666666666666625,0.41249999999999964,1.2854166666666664,Low agreeableness
R_1g5FPfqxXIByyJs,Neutral,clip6,New,3,31322,3,3,2,3,1,2.4,4.5,4,6,5,5,6.25,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,0.11666666666666625,0.41249999999999964,1.2854166666666664,Low agreeableness
R_7yebSbLaZ4Idktz,Spotify-style,clip1,Recommended,5,31393,5,5,5,5,5,5,4.5,4.5,4,4.5,4.5,4.75,-0.5916666666666668,-0.11666666666666625,-1.2999999999999998,-0.38333333333333375,0.41249999999999964,-0.21458333333333357,High agreeableness
R_7yebSbLaZ4Idktz,Spotify-style,clip2,New,1,31411,6,6,5,5,4,5.2,4.5,4.5,4,4.5,4.5,4.75,-0.5916666666666668,-0.11666666666666625,-1.2999999999999998,-0.38333333333333375,0.41249999999999964,-0.21458333333333357,High agreeableness
R_7yebSbLaZ4Idktz,Spotify-style,clip3,None,3,31394,3,3,3,3,3,3,4.5,4.5,4,4.5,4.5,4.75,-0.5916666666666668,-0.11666666666666625,-1.2999999999999998,-0.38333333333333375,0.41249999999999964,-0.21458333333333357,High agreeableness
R_7yebSbLaZ4Idktz,Spotify-style,clip4,Recommended,2,31465,3,3,3,3,3,3,4.5,4.5,4,4.5,4.5,4.75,-0.5916666666666668,-0.11666666666666625,-1.2999999999999998,-0.38333333333333375,0.41249999999999964,-0.21458333333333357,High agreeableness
R_7yebSbLaZ4Idktz,Spotify-style,clip5,New,4,31401,5,4,4,4,4,4.2,4.5,4.5,4,4.5,4.5,4.75,-0.5916666666666668,-0.11666666666666625,-1.2999999999999998,-0.38333333333333375,0.41249999999999964,-0.21458333333333357,High agreeableness
R_7yebSbLaZ4Idktz,Spotify-style,clip6,None,6,31239,4,4,4,4,4,4,4.5,4.5,4,4.5,4.5,4.75,-0.5916666666666668,-0.11666666666666625,-1.2999999999999998,-0.38333333333333375,0.41249999999999964,-0.21458333333333357,High agreeableness
R_2Gy1n5YE49noLu1,AppleMusic-style,clip1,None,6,31769,2,2,2,2,1,1.8,3,3.5,6.5,5,6,5.25,0.9083333333333332,-1.1166666666666663,1.2000000000000002,0.11666666666666625,-1.0875000000000004,0.28541666666666643,Low agreeableness
R_2Gy1n5YE49noLu1,AppleMusic-style,clip2,None,2,32156,4,3,2,4,2,3,3,3.5,6.5,5,6,5.25,0.9083333333333332,-1.1166666666666663,1.2000000000000002,0.11666666666666625,-1.0875000000000004,0.28541666666666643,Low agreeableness
R_2Gy1n5YE49noLu1,AppleMusic-style,clip3,Recommended,5,31884,3,3,2,3,2,2.6,3,3.5,6.5,5,6,5.25,0.9083333333333332,-1.1166666666666663,1.2000000000000002,0.11666666666666625,-1.0875000000000004,0.28541666666666643,Low agreeableness
R_2Gy1n5YE49noLu1,AppleMusic-style,clip4,Recommended,3,31743,5,5,4,6,4,4.8,3,3.5,6.5,5,6,5.25,0.9083333333333332,-1.1166666666666663,1.2000000000000002,0.11666666666666625,-1.0875000000000004,0.28541666666666643,Low agreeableness
R_2Gy1n5YE49noLu1,AppleMusic-style,clip5,New,1,32139,5,5,3,4,2,3.8,3,3.5,6.5,5,6,5.25,0.9083333333333332,-1.1166666666666663,1.2000000000000002,0.11666666666666625,-1.0875000000000004,0.28541666666666643,Low agreeableness
R_2Gy1n5YE49noLu1,AppleMusic-style,clip6,New,4,31920,4,4,2,3,2,3,3,3.5,6.5,5,6,5.25,0.9083333333333332,-1.1166666666666663,1.2000000000000002,0.11666666666666625,-1.0875000000000004,0.28541666666666643,Low agreeableness
R_2PjLNOfkcpvo25Y,Spotify-style,clip1,Recommended,3,31640,4,3,3,3,3,3.2,3,5,7,7,7,5,1.9083333333333332,0.38333333333333375,1.7000000000000002,2.1166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2PjLNOfkcpvo25Y,Spotify-style,clip2,Recommended,6,31687,4,3,3,3,3,3.2,3,5,7,7,7,5,1.9083333333333332,0.38333333333333375,1.7000000000000002,2.1166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2PjLNOfkcpvo25Y,Spotify-style,clip3,New,4,31750,5,4,4,4,3,4,3,5,7,7,7,5,1.9083333333333332,0.38333333333333375,1.7000000000000002,2.1166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2PjLNOfkcpvo25Y,Spotify-style,clip4,New,2,31721,4,3,3,3,3,3.2,3,5,7,7,7,5,1.9083333333333332,0.38333333333333375,1.7000000000000002,2.1166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2PjLNOfkcpvo25Y,Spotify-style,clip5,None,5,31770,6,6,6,6,6,6,3,5,7,7,7,5,1.9083333333333332,0.38333333333333375,1.7000000000000002,2.1166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2PjLNOfkcpvo25Y,Spotify-style,clip6,None,1,32015,5,4,4,4,4,4.2,3,5,7,7,7,5,1.9083333333333332,0.38333333333333375,1.7000000000000002,2.1166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_8A0VLgfhoOPE0KZ,AppleMusic-style,clip1,None,2,31867,5,4,2,3,2,3.2,5.5,4.5,6,6.5,5.5,5.5,0.4083333333333332,-0.11666666666666625,0.7000000000000002,1.6166666666666663,1.4124999999999996,0.5354166666666664,High agreeableness
R_8A0VLgfhoOPE0KZ,AppleMusic-style,clip2,Recommended,5,31392,2,2,1,1,1,1.4,5.5,4.5,6,6.5,5.5,5.5,0.4083333333333332,-0.11666666666666625,0.7000000000000002,1.6166666666666663,1.4124999999999996,0.5354166666666664,High agreeableness
R_8A0VLgfhoOPE0KZ,AppleMusic-style,clip3,Recommended,3,31991,3,3,2,2,1,2.2,5.5,4.5,6,6.5,5.5,5.5,0.4083333333333332,-0.11666666666666625,0.7000000000000002,1.6166666666666663,1.4124999999999996,0.5354166666666664,High agreeableness
R_8A0VLgfhoOPE0KZ,AppleMusic-style,clip4,None,1,31356,6,6,3,6,4,5,5.5,4.5,6,6.5,5.5,5.5,0.4083333333333332,-0.11666666666666625,0.7000000000000002,1.6166666666666663,1.4124999999999996,0.5354166666666664,High agreeableness
R_8A0VLgfhoOPE0KZ,AppleMusic-style,clip5,New,4,32031,6,5,4,5,2,4.4,5.5,4.5,6,6.5,5.5,5.5,0.4083333333333332,-0.11666666666666625,0.7000000000000002,1.6166666666666663,1.4124999999999996,0.5354166666666664,High agreeableness
R_8A0VLgfhoOPE0KZ,AppleMusic-style,clip6,New,6,32010,2,3,1,1,1,1.6,5.5,4.5,6,6.5,5.5,5.5,0.4083333333333332,-0.11666666666666625,0.7000000000000002,1.6166666666666663,1.4124999999999996,0.5354166666666664,High agreeableness
